transaction_id,date,customer_type,weather,item_name,category,unit_cost,price,day_of_week,quantity,total_amount
2120,16-09-20,Student,Cloudy,French Fries,Snacks,30,30,Tuesday,3,90
2121,16-09-20,Student,Windy,Idly,Others,25,25,Tuesday,1,25
2122,16-09-20,Student,Rainy,Pani Puri,Others,25,25,Tuesday,3,75
2123,16-09-20,Student,Cloudy,Coffee,Beverages,35,35,Tuesday,1,35
2124,16-09-20,Student,Sunny,Sandwich,Snacks,50,50,Tuesday,3,150
2125,16-09-20,Student,Rainy,Bhel Puri,Others,30,30,Tuesday,2,60
2126,16-09-20,Student,Rainy,Sandwich,Snacks,30,30,Tuesday,2,60
2127,16-09-20,Student,Cloudy,South Indian Thali,Main Course,90,90,Tuesday,2,180
2128,16-09-20,Student,Rainy,Idly,Others,25,25,Tuesday,3,75
2129,16-09-20,Student,Sunny,Idly,Others,25,25,Tuesday,2,50
2130,16-09-20,Student,Sunny,Juice,Beverages,40,40,Tuesday,3,120
2131,16-09-20,Student,Rainy,Bhel Puri,Others,50,50,Tuesday,1,50
2132,16-09-20,Student,Rainy,Pani Puri,Others,50,50,Tuesday,3,150
2133,16-09-20,Student,Cloudy,Bhel Puri,Others,40,40,Tuesday,1,40
2134,16-09-20,Student,Sunny,Sandwich,Snacks,45,45,Tuesday,2,90
2135,16-09-20,Student,Sunny,Juice,Beverages,15,15,Tuesday,3,45
2136,16-09-20,Student,Sunny,Juice,Beverages,40,40,Tuesday,3,120
2137,16-09-20,Student,Sunny,Juice,Beverages,45,45,Tuesday,2,90
2138,16-09-20,Student,Windy,North Indian Thali,Main Course,15,15,Tuesday,1,15
2139,16-09-20,Student,Cloudy,Sandwich,Snacks,80,80,Tuesday,3,240
2140,16-09-20,Student,Rainy,Fried Rice,Main Course,70,70,Tuesday,3,210
2141,16-09-20,Student,Sunny,North Indian Thali,Main Course,30,30,Tuesday,1,30
2142,16-09-20,Student,Rainy,Sandwich,Snacks,40,40,Tuesday,1,40
2143,16-09-20,Student,Cloudy,Tea,Beverages,12,12,Tuesday,1,12
2144,16-09-20,Student,Windy,South Indian Thali,Main Course,30,30,Tuesday,1,30
2145,16-09-20,Student,Cloudy,Dosa,Main Course,50,50,Tuesday,1,50
2146,16-09-20,Student,Windy,French Fries,Snacks,15,15,Tuesday,1,15
2147,16-09-20,Student,Cloudy,French Fries,Snacks,50,50,Tuesday,1,50
2148,16-09-20,Student,Sunny,North Indian Thali,Main Course,30,30,Tuesday,3,90
2149,16-09-20,Student,Sunny,Samosa,Snacks,15,15,Tuesday,1,15
2150,16-09-20,Student,Sunny,Pani Puri,Others,15,15,Tuesday,1,15
2151,16-09-20,Student,Cloudy,Bisibele Bath,Others,50,50,Tuesday,1,50
2152,16-09-20,Student,Rainy,Tea,Beverages,30,30,Tuesday,1,30
2153,16-09-20,Student,Sunny,Bisibele Bath,Others,50,50,Tuesday,2,100
2154,16-09-20,Student,Cloudy,Idly,Others,90,90,Tuesday,1,90
2155,16-09-20,Student,Rainy,Bhel Puri,Others,30,30,Tuesday,1,30
2156,16-09-20,Student,Sunny,Sandwich,Snacks,40,40,Tuesday,1,40
2157,16-09-20,Student,Sunny,Ice Cream,Others,15,15,Tuesday,1,15
2158,16-09-20,Student,Cloudy,Bisibele Bath,Others,50,50,Tuesday,1,50
2159,16-09-20,Student,Sunny,Juice,Beverages,45,45,Tuesday,1,45
2160,16-09-20,Student,Cloudy,Idly,Others,25,25,Tuesday,1,25
2161,17-09-20,Student,Sunny,Sandwich,Snacks,70,70,Wednesday,1,70
2162,17-09-20,Student,Sunny,Sandwich,Snacks,35,35,Wednesday,3,105
2163,17-09-20,Student,Sunny,South Indian Thali,Main Course,15,15,Wednesday,1,15
2164,17-09-20,Student,Sunny,Tea,Beverages,50,50,Wednesday,2,100
2165,17-09-20,Student,Sunny,Ice Cream,Others,25,25,Wednesday,3,75
2166,17-09-20,Student,Sunny,Fried Rice,Main Course,25,25,Wednesday,3,75
2167,17-09-20,Student,Rainy,Coffee,Beverages,25,25,Wednesday,1,25
2168,17-09-20,Student,Rainy,Chapati,Others,50,50,Wednesday,1,50
2169,17-09-20,Student,Sunny,Juice,Beverages,45,45,Wednesday,1,45
2170,17-09-20,Student,Sunny,Coffee,Beverages,25,25,Wednesday,2,50
2171,17-09-20,Student,Rainy,South Indian Thali,Main Course,90,90,Wednesday,1,90
2172,17-09-20,Student,Cloudy,Pani Puri,Others,25,25,Wednesday,1,25
2173,17-09-20,Student,Sunny,Ice Cream,Others,15,15,Wednesday,1,15
2174,17-09-20,Student,Sunny,Idly,Others,30,30,Wednesday,1,30
2175,17-09-20,Student,Rainy,Dosa,Main Course,40,40,Wednesday,1,40
2176,17-09-20,Student,Rainy,Pani Puri,Others,25,25,Wednesday,3,75
2177,17-09-20,Student,Sunny,Sandwich,Snacks,80,80,Wednesday,2,160
2178,17-09-20,Student,Sunny,North Indian Thali,Main Course,90,90,Wednesday,1,90
2179,17-09-20,Student,Rainy,Pani Puri,Others,25,25,Wednesday,1,25
2180,17-09-20,Student,Sunny,Sandwich,Snacks,45,45,Wednesday,1,45
2181,17-09-20,Student,Sunny,Chapati,Others,40,40,Wednesday,3,120
2182,17-09-20,Student,Sunny,Bisibele Bath,Others,50,50,Wednesday,2,100
2183,17-09-20,Student,Rainy,Bhel Puri,Others,45,45,Wednesday,3,135
2184,17-09-20,Student,Cloudy,North Indian Thali,Main Course,90,90,Wednesday,1,90
2185,17-09-20,Student,Windy,Coffee,Beverages,30,30,Wednesday,1,30
2186,17-09-20,Student,Windy,Juice,Beverages,12,12,Wednesday,1,12
2187,17-09-20,Student,Sunny,Tea,Beverages,30,30,Wednesday,2,60
2188,17-09-20,Student,Rainy,Pani Puri,Others,25,25,Wednesday,1,25
2189,17-09-20,Student,Sunny,Sandwich,Snacks,50,50,Wednesday,3,150
2190,17-09-20,Student,Rainy,Bisibele Bath,Others,50,50,Wednesday,1,50
2191,17-09-20,Student,Cloudy,Coffee,Beverages,90,90,Wednesday,2,180
2192,17-09-20,Student,Rainy,Tea,Beverages,12,12,Wednesday,3,36
2193,17-09-20,Student,Sunny,Samosa,Snacks,15,15,Wednesday,1,15
2194,17-09-20,Student,Sunny,Sandwich,Snacks,25,25,Wednesday,3,75
2195,17-09-20,Student,Rainy,Idly,Others,30,30,Wednesday,2,60
2196,17-09-20,Student,Rainy,Tea,Beverages,30,30,Wednesday,1,30
2197,17-09-20,Student,Rainy,Dosa,Main Course,40,40,Wednesday,1,40
2198,17-09-20,Student,Sunny,Juice,Beverages,45,45,Wednesday,2,90
2199,17-09-20,Student,Sunny,Veg Biryani,Main Course,30,30,Wednesday,3,90
2200,17-09-20,Student,Sunny,Juice,Beverages,35,35,Wednesday,1,35
2201,17-09-20,Student,Cloudy,Chapati,Others,45,45,Wednesday,1,45
2202,17-09-20,Student,Cloudy,Tea,Beverages,80,80,Wednesday,1,80
2203,17-09-20,Student,Sunny,Coffee,Beverages,15,15,Wednesday,1,15
2204,17-09-20,Student,Windy,Tea,Beverages,50,50,Wednesday,2,100
2205,17-09-20,Student,Rainy,Juice,Beverages,30,30,Wednesday,3,90
2206,17-09-20,Student,Rainy,Sandwich,Snacks,45,45,Wednesday,3,135
2207,17-09-20,Student,Sunny,Juice,Beverages,30,30,Wednesday,1,30
2208,17-09-20,Student,Sunny,Ice Cream,Others,50,50,Wednesday,3,150
2209,17-09-20,Student,Rainy,Bhel Puri,Others,30,30,Wednesday,2,60
2210,17-09-20,Student,Cloudy,Idly,Others,25,25,Wednesday,1,25
2211,17-09-20,Student,Sunny,Ice Cream,Others,30,30,Wednesday,2,60
2212,17-09-20,Student,Rainy,Dosa,Main Course,40,40,Wednesday,1,40
2213,17-09-20,Student,Sunny,Juice,Beverages,40,40,Wednesday,1,40
2214,17-09-20,Student,Rainy,Bhel Puri,Others,30,30,Wednesday,3,90
2215,17-09-20,Student,Rainy,Idly,Others,25,25,Wednesday,3,75
2216,17-09-20,Student,Sunny,Bisibele Bath,Others,25,25,Wednesday,1,25
2217,17-09-20,Student,Rainy,Dosa,Main Course,40,40,Wednesday,1,40
2218,17-09-20,Student,Rainy,Dosa,Main Course,30,30,Wednesday,2,60
2219,17-09-20,Student,Sunny,Coffee,Beverages,15,15,Wednesday,1,15
2220,17-09-20,Student,Windy,Veg Biryani,Main Course,50,50,Wednesday,1,50
2221,17-09-20,Student,Cloudy,French Fries,Snacks,50,50,Wednesday,1,50
2222,17-09-20,Student,Rainy,Coffee,Beverages,30,30,Wednesday,3,90
2223,17-09-20,Student,Sunny,Ice Cream,Others,90,90,Wednesday,2,180
2224,17-09-20,Student,Sunny,Tea,Beverages,40,40,Wednesday,1,40
2225,17-09-20,Student,Sunny,Sandwich,Snacks,45,45,Wednesday,1,45
2226,17-09-20,Student,Cloudy,Tea,Beverages,45,45,Wednesday,1,45
2227,17-09-20,Student,Rainy,Bisibele Bath,Others,50,50,Wednesday,1,50
2228,17-09-20,Student,Sunny,Tea,Beverages,40,40,Wednesday,3,120
2229,17-09-20,Student,Cloudy,South Indian Thali,Main Course,90,90,Wednesday,3,270
2230,17-09-20,Student,Windy,Veg Biryani,Main Course,30,30,Wednesday,1,30
2231,17-09-20,Student,Sunny,Tea,Beverages,50,50,Wednesday,1,50
2232,17-09-20,Student,Rainy,Upma,Main Course,30,30,Wednesday,1,30
2233,17-09-20,Student,Sunny,South Indian Thali,Main Course,12,12,Wednesday,3,36
2234,17-09-20,Student,Windy,Pani Puri,Others,50,50,Wednesday,1,50
2235,17-09-20,Student,Sunny,Ice Cream,Others,50,50,Wednesday,1,50
2236,17-09-20,Student,Sunny,Juice,Beverages,40,40,Wednesday,3,120
2237,17-09-20,Student,Rainy,Tea,Beverages,25,25,Wednesday,1,25
2238,17-09-20,Student,Cloudy,Chapati,Others,70,70,Wednesday,1,70
2239,17-09-20,Student,Sunny,Tea,Beverages,90,90,Wednesday,2,180
2240,17-09-20,Student,Rainy,French Fries,Snacks,50,50,Wednesday,1,50
2241,18-09-20,Student,Windy,Fried Rice,Main Course,30,30,Thursday,1,30
2242,18-09-20,Student,Sunny,Juice,Beverages,25,25,Thursday,2,50
2243,18-09-20,Student,Cloudy,Bisibele Bath,Others,50,50,Thursday,1,50
2244,18-09-20,Student,Sunny,Ice Cream,Others,50,50,Thursday,3,150
2245,18-09-20,Student,Rainy,Samosa,Snacks,15,15,Thursday,1,15
2246,18-09-20,Student,Sunny,South Indian Thali,Main Course,90,90,Thursday,2,180
2247,18-09-20,Student,Sunny,Juice,Beverages,15,15,Thursday,1,15
2248,18-09-20,Student,Cloudy,Dosa,Main Course,40,40,Thursday,2,80
2249,18-09-20,Student,Rainy,Idly,Others,25,25,Thursday,3,75
2250,18-09-20,Student,Cloudy,Coffee,Beverages,30,30,Thursday,1,30
2251,18-09-20,Student,Cloudy,South Indian Thali,Main Course,90,90,Thursday,1,90
2252,18-09-20,Student,Rainy,Bhel Puri,Others,50,50,Thursday,1,50
2253,18-09-20,Student,Sunny,Bhel Puri,Others,40,40,Thursday,1,40
2254,18-09-20,Student,Rainy,Juice,Beverages,70,70,Thursday,3,210
2255,18-09-20,Student,Cloudy,Sandwich,Snacks,15,15,Thursday,1,15
2256,18-09-20,Student,Sunny,Sandwich,Snacks,45,45,Thursday,1,45
2257,18-09-20,Student,Windy,Pani Puri,Others,15,15,Thursday,3,45
2258,18-09-20,Student,Sunny,Pani Puri,Others,25,25,Thursday,1,25
2259,18-09-20,Student,Rainy,Bhel Puri,Others,50,50,Thursday,2,100
2260,18-09-20,Student,Cloudy,Bhel Puri,Others,40,40,Thursday,1,40
2261,18-09-20,Student,Sunny,Bhel Puri,Others,90,90,Thursday,1,90
2262,18-09-20,Student,Cloudy,Dosa,Main Course,40,40,Thursday,3,120
2263,18-09-20,Student,Rainy,Pani Puri,Others,15,15,Thursday,2,30
2264,18-09-20,Student,Rainy,Juice,Beverages,30,30,Thursday,1,30
2265,18-09-20,Student,Sunny,Juice,Beverages,50,50,Thursday,1,50
2266,18-09-20,Student,Rainy,Chapati,Others,25,25,Thursday,1,25
2267,18-09-20,Student,Windy,Sandwich,Snacks,12,12,Thursday,3,36
2268,18-09-20,Student,Windy,Coffee,Beverages,15,15,Thursday,3,45
2269,18-09-20,Student,Sunny,Ice Cream,Others,40,40,Thursday,1,40
2270,18-09-20,Student,Cloudy,Tea,Beverages,12,12,Thursday,3,36
2271,18-09-20,Student,Cloudy,Bisibele Bath,Others,50,50,Thursday,1,50
2272,18-09-20,Student,Sunny,Coffee,Beverages,80,80,Thursday,1,80
2273,18-09-20,Student,Sunny,Tea,Beverages,12,12,Thursday,3,36
2274,18-09-20,Student,Rainy,South Indian Thali,Main Course,90,90,Thursday,1,90
2275,18-09-20,Student,Rainy,Poori,Others,50,50,Thursday,2,100
2276,18-09-20,Student,Sunny,Veg Biryani,Main Course,45,45,Thursday,1,45
2277,18-09-20,Student,Cloudy,French Fries,Snacks,50,50,Thursday,3,150
2278,18-09-20,Student,Rainy,Sandwich,Snacks,90,90,Thursday,2,180
2279,18-09-20,Student,Rainy,Upma,Main Course,30,30,Thursday,3,90
2280,18-09-20,Student,Rainy,French Fries,Snacks,50,50,Thursday,2,100
2281,18-09-20,Student,Sunny,Ice Cream,Others,25,25,Thursday,1,25
2282,18-09-20,Student,Rainy,Bisibele Bath,Others,50,50,Thursday,2,100
2283,18-09-20,Student,Cloudy,Dosa,Main Course,40,40,Thursday,1,40
2284,18-09-20,Student,Cloudy,Bisibele Bath,Others,50,50,Thursday,1,50
2285,18-09-20,Student,Rainy,Upma,Main Course,30,30,Thursday,3,90
2286,18-09-20,Student,Rainy,Idly,Others,15,15,Thursday,1,15
2287,18-09-20,Student,Sunny,Idly,Others,15,15,Thursday,1,15
2288,18-09-20,Student,Sunny,Ice Cream,Others,25,25,Thursday,1,25
2289,18-09-20,Student,Sunny,South Indian Thali,Main Course,30,30,Thursday,1,30
2290,18-09-20,Student,Cloudy,Poori,Others,45,45,Thursday,1,45
2291,18-09-20,Student,Rainy,Tea,Beverages,90,90,Thursday,3,270
2292,18-09-20,Student,Windy,Coffee,Beverages,40,40,Thursday,1,40
2293,18-09-20,Student,Rainy,Coffee,Beverages,15,15,Thursday,1,15
2294,18-09-20,Student,Sunny,Dosa,Main Course,30,30,Thursday,1,30
2295,18-09-20,Student,Cloudy,Bisibele Bath,Others,50,50,Thursday,3,150
2296,18-09-20,Student,Cloudy,Tea,Beverages,25,25,Thursday,1,25
2297,18-09-20,Student,Rainy,Upma,Main Course,30,30,Thursday,3,90
2298,18-09-20,Student,Windy,Tea,Beverages,30,30,Thursday,1,30
2299,18-09-20,Student,Cloudy,French Fries,Snacks,50,50,Thursday,2,100
2300,18-09-20,Student,Rainy,Tea,Beverages,45,45,Thursday,1,45
2301,18-09-20,Student,Rainy,Juice,Beverages,70,70,Thursday,1,70
2302,18-09-20,Student,Rainy,Upma,Main Course,30,30,Thursday,2,60
2303,18-09-20,Student,Windy,Juice,Beverages,30,30,Thursday,1,30
2304,18-09-20,Student,Cloudy,Tea,Beverages,12,12,Thursday,3,36
2305,18-09-20,Student,Rainy,Tea,Beverages,30,30,Thursday,3,90
2306,18-09-20,Student,Sunny,Juice,Beverages,12,12,Thursday,1,12
2307,18-09-20,Student,Sunny,Bisibele Bath,Others,50,50,Thursday,1,50
2308,18-09-20,Student,Windy,Chapati,Others,40,40,Thursday,2,80
2309,18-09-20,Student,Sunny,Poori,Others,15,15,Thursday,1,15
2310,18-09-20,Student,Sunny,Dosa,Main Course,40,40,Thursday,2,80
2311,18-09-20,Student,Rainy,French Fries,Snacks,50,50,Thursday,3,150
2312,18-09-20,Student,Sunny,Tea,Beverages,90,90,Thursday,1,90
2313,18-09-20,Student,Sunny,Sandwich,Snacks,15,15,Thursday,1,15
2314,18-09-20,Student,Cloudy,Dosa,Main Course,25,25,Thursday,2,50
2315,18-09-20,Student,Rainy,Coffee,Beverages,50,50,Thursday,3,150
2316,18-09-20,Student,Cloudy,Poori,Others,15,15,Thursday,1,15
2317,18-09-20,Student,Sunny,Juice,Beverages,90,90,Thursday,1,90
2318,18-09-20,Student,Windy,South Indian Thali,Main Course,12,12,Thursday,1,12
2319,18-09-20,Student,Sunny,Pani Puri,Others,80,80,Thursday,1,80
2320,18-09-20,Student,Sunny,Coffee,Beverages,15,15,Thursday,1,15
2321,19-09-20,Student,Cloudy,Chapati,Others,30,30,Friday,1,30
2322,19-09-20,Student,Rainy,Sandwich,Snacks,45,45,Friday,1,45
2323,19-09-20,Student,Rainy,Poori,Others,15,15,Friday,1,15
2324,19-09-20,Student,Cloudy,Chapati,Others,40,40,Friday,1,40
2325,19-09-20,Student,Windy,Tea,Beverages,50,50,Friday,2,100
2326,19-09-20,Student,Sunny,Juice,Beverages,40,40,Friday,2,80
2327,19-09-20,Student,Sunny,Ice Cream,Others,40,40,Friday,3,120
2328,19-09-20,Student,Cloudy,Veg Biryani,Main Course,80,80,Friday,3,240
2329,19-09-20,Student,Rainy,Dosa,Main Course,40,40,Friday,3,120
2330,19-09-20,Student,Rainy,Bhel Puri,Others,30,30,Friday,1,30
2331,19-09-20,Student,Sunny,Sandwich,Snacks,90,90,Friday,1,90
2332,19-09-20,Student,Sunny,Sandwich,Snacks,50,50,Friday,2,100
2333,19-09-20,Student,Sunny,Dosa,Main Course,40,40,Friday,1,40
2334,19-09-20,Student,Windy,Dosa,Main Course,30,30,Friday,1,30
2335,19-09-20,Student,Cloudy,Veg Biryani,Main Course,45,45,Friday,3,135
2336,19-09-20,Student,Rainy,Coffee,Beverages,50,50,Friday,1,50
2337,19-09-20,Student,Cloudy,Chapati,Others,70,70,Friday,1,70
2338,19-09-20,Student,Cloudy,Idly,Others,25,25,Friday,2,50
2339,19-09-20,Student,Cloudy,Sandwich,Snacks,90,90,Friday,1,90
2340,19-09-20,Student,Sunny,Coffee,Beverages,40,40,Friday,2,80
2341,19-09-20,Student,Sunny,Juice,Beverages,30,30,Friday,1,30
2342,19-09-20,Student,Cloudy,Tea,Beverages,45,45,Friday,1,45
2343,19-09-20,Student,Rainy,Sandwich,Snacks,90,90,Friday,1,90
2344,19-09-20,Student,Rainy,Sandwich,Snacks,50,50,Friday,2,100
2345,19-09-20,Student,Cloudy,Tea,Beverages,50,50,Friday,1,50
2346,19-09-20,Student,Cloudy,Bisibele Bath,Others,50,50,Friday,1,50
2347,19-09-20,Student,Rainy,Bhel Puri,Others,50,50,Friday,3,150
2348,19-09-20,Student,Sunny,Chapati,Others,50,50,Friday,1,50
2349,19-09-20,Student,Sunny,Poori,Others,35,35,Friday,2,70
2350,19-09-20,Student,Rainy,Tea,Beverages,50,50,Friday,1,50
2351,19-09-20,Student,Cloudy,North Indian Thali,Main Course,12,12,Friday,1,12
2352,19-09-20,Student,Cloudy,Chapati,Others,50,50,Friday,1,50
2353,19-09-20,Student,Rainy,French Fries,Snacks,90,90,Friday,3,270
2354,19-09-20,Student,Sunny,Juice,Beverages,30,30,Friday,3,90
2355,19-09-20,Student,Cloudy,Tea,Beverages,30,30,Friday,2,60
2356,19-09-20,Student,Rainy,Bhel Puri,Others,40,40,Friday,3,120
2357,19-09-20,Student,Sunny,Sandwich,Snacks,15,15,Friday,1,15
2358,19-09-20,Student,Cloudy,Coffee,Beverages,40,40,Friday,2,80
2359,19-09-20,Student,Cloudy,Bhel Puri,Others,30,30,Friday,1,30
2360,19-09-20,Student,Rainy,Samosa,Snacks,15,15,Friday,1,15
2361,19-09-20,Student,Sunny,Chapati,Others,40,40,Friday,1,40
2362,19-09-20,Student,Sunny,Ice Cream,Others,40,40,Friday,1,40
2363,19-09-20,Student,Rainy,Bhel Puri,Others,30,30,Friday,3,90
2364,19-09-20,Student,Windy,Bisibele Bath,Others,40,40,Friday,1,40
2365,19-09-20,Student,Rainy,Bhel Puri,Others,30,30,Friday,2,60
2366,19-09-20,Student,Sunny,Dosa,Main Course,35,35,Friday,3,105
2367,19-09-20,Student,Sunny,Ice Cream,Others,30,30,Friday,2,60
2368,19-09-20,Student,Cloudy,Chapati,Others,50,50,Friday,1,50
2369,19-09-20,Student,Cloudy,Tea,Beverages,12,12,Friday,1,12
2370,19-09-20,Student,Rainy,Bhel Puri,Others,45,45,Friday,1,45
2371,19-09-20,Student,Rainy,Upma,Main Course,30,30,Friday,1,30
2372,19-09-20,Student,Windy,Coffee,Beverages,40,40,Friday,1,40
2373,19-09-20,Student,Sunny,French Fries,Snacks,50,50,Friday,2,100
2374,19-09-20,Student,Sunny,Veg Biryani,Main Course,12,12,Friday,3,36
2375,19-09-20,Student,Rainy,Bhel Puri,Others,40,40,Friday,1,40
2376,19-09-20,Student,Cloudy,South Indian Thali,Main Course,90,90,Friday,1,90
2377,19-09-20,Student,Sunny,Bisibele Bath,Others,50,50,Friday,1,50
2378,19-09-20,Student,Cloudy,Idly,Others,25,25,Friday,2,50
2379,19-09-20,Student,Windy,Idly,Others,30,30,Friday,2,60
2380,19-09-20,Student,Sunny,Juice,Beverages,45,45,Friday,1,45
2381,20-09-20,Student,Sunny,French Fries,Snacks,40,40,Saturday,3,120
2382,20-09-20,Student,Sunny,Coffee,Beverages,45,45,Saturday,2,90
2383,20-09-20,Student,Sunny,Juice,Beverages,70,70,Saturday,3,210
2384,20-09-20,Student,Sunny,Tea,Beverages,45,45,Saturday,1,45
2385,20-09-20,Student,Sunny,Bisibele Bath,Others,40,40,Saturday,2,80
2386,20-09-20,Student,Sunny,Juice,Beverages,30,30,Saturday,3,90
2387,20-09-20,Student,Cloudy,Juice,Beverages,30,30,Saturday,1,30
2388,20-09-20,Student,Rainy,Coffee,Beverages,50,50,Saturday,1,50
2389,20-09-20,Student,Sunny,Tea,Beverages,12,12,Saturday,1,12
2390,20-09-20,Student,Sunny,Fried Rice,Main Course,90,90,Saturday,2,180
2391,20-09-20,Student,Rainy,Bisibele Bath,Others,90,90,Saturday,2,180
2392,20-09-20,Student,Rainy,Upma,Main Course,30,30,Saturday,3,90
2393,20-09-20,Student,Sunny,Coffee,Beverages,30,30,Saturday,1,30
2394,20-09-20,Student,Rainy,South Indian Thali,Main Course,90,90,Saturday,1,90
2395,20-09-20,Student,Sunny,Juice,Beverages,40,40,Saturday,3,120
2396,20-09-20,Student,Windy,Tea,Beverages,50,50,Saturday,1,50
2397,20-09-20,Student,Windy,Sandwich,Snacks,15,15,Saturday,1,15
2398,20-09-20,Student,Rainy,Tea,Beverages,12,12,Saturday,1,12
2399,20-09-20,Student,Cloudy,Chapati,Others,40,40,Saturday,2,80
2400,20-09-20,Student,Windy,Coffee,Beverages,40,40,Saturday,2,80
2401,20-09-20,Student,Sunny,Veg Biryani,Main Course,50,50,Saturday,1,50
2402,20-09-20,Student,Rainy,Upma,Main Course,40,40,Saturday,1,40
2403,20-09-20,Student,Sunny,Veg Biryani,Main Course,25,25,Saturday,3,75
2404,20-09-20,Student,Cloudy,Upma,Main Course,45,45,Saturday,2,90
2405,20-09-20,Student,Rainy,Dosa,Main Course,40,40,Saturday,1,40
2406,20-09-20,Student,Windy,Tea,Beverages,40,40,Saturday,1,40
2407,20-09-20,Student,Sunny,Juice,Beverages,45,45,Saturday,1,45
2408,20-09-20,Student,Rainy,Idly,Others,25,25,Saturday,2,50
2409,20-09-20,Student,Rainy,Juice,Beverages,25,25,Saturday,2,50
2410,20-09-20,Student,Rainy,Juice,Beverages,30,30,Saturday,3,90
2411,22-09-20,Student,Cloudy,Upma,Main Course,30,30,Monday,1,30
2412,22-09-20,Student,Rainy,Pani Puri,Others,30,30,Monday,2,60
2413,22-09-20,Student,Sunny,Ice Cream,Others,45,45,Monday,2,90
2414,22-09-20,Student,Rainy,Coffee,Beverages,15,15,Monday,1,15
2415,22-09-20,Student,Sunny,Poori,Others,25,25,Monday,1,25
2416,22-09-20,Student,Cloudy,North Indian Thali,Main Course,15,15,Monday,1,15
2417,22-09-20,Student,Sunny,Bisibele Bath,Others,30,30,Monday,1,30
2418,22-09-20,Student,Rainy,Bhel Puri,Others,50,50,Monday,1,50
2419,22-09-20,Student,Sunny,Dosa,Main Course,15,15,Monday,2,30
2420,22-09-20,Student,Sunny,Coffee,Beverages,70,70,Monday,1,70
2421,22-09-20,Student,Cloudy,French Fries,Snacks,15,15,Monday,1,15
2422,22-09-20,Student,Cloudy,South Indian Thali,Main Course,90,90,Monday,1,90
2423,22-09-20,Student,Sunny,Veg Biryani,Main Course,50,50,Monday,1,50
2424,22-09-20,Student,Sunny,Veg Biryani,Main Course,50,50,Monday,1,50
2425,22-09-20,Student,Sunny,Bisibele Bath,Others,30,30,Monday,1,30
2426,22-09-20,Student,Windy,Pani Puri,Others,50,50,Monday,1,50
2427,22-09-20,Student,Rainy,Bhel Puri,Others,40,40,Monday,1,40
2428,22-09-20,Student,Cloudy,Coffee,Beverages,25,25,Monday,1,25
2429,22-09-20,Student,Sunny,Juice,Beverages,30,30,Monday,3,90
2430,22-09-20,Student,Sunny,Coffee,Beverages,90,90,Monday,3,270
2431,22-09-20,Student,Sunny,Juice,Beverages,30,30,Monday,1,30
2432,22-09-20,Student,Rainy,Dosa,Main Course,40,40,Monday,1,40
2433,22-09-20,Student,Rainy,Dosa,Main Course,40,40,Monday,2,80
2434,22-09-20,Student,Sunny,Dosa,Main Course,40,40,Monday,1,40
2435,22-09-20,Student,Cloudy,South Indian Thali,Main Course,90,90,Monday,3,270
2436,22-09-20,Student,Windy,Idly,Others,90,90,Monday,2,180
2437,22-09-20,Student,Rainy,Tea,Beverages,12,12,Monday,3,36
2438,22-09-20,Student,Rainy,Bhel Puri,Others,25,25,Monday,1,25
2439,22-09-20,Student,Rainy,Coffee,Beverages,15,15,Monday,1,15
2440,22-09-20,Student,Rainy,Upma,Main Course,30,30,Monday,1,30
2441,22-09-20,Student,Sunny,Fried Rice,Main Course,30,30,Monday,1,30
2442,22-09-20,Student,Rainy,Juice,Beverages,12,12,Monday,1,12
2443,22-09-20,Student,Sunny,Bisibele Bath,Others,50,50,Monday,1,50
2444,22-09-20,Student,Sunny,Pani Puri,Others,50,50,Monday,1,50
2445,22-09-20,Student,Sunny,South Indian Thali,Main Course,12,12,Monday,1,12
2446,22-09-20,Student,Windy,Idly,Others,70,70,Monday,1,70
2447,22-09-20,Student,Cloudy,Idly,Others,25,25,Monday,1,25
2448,22-09-20,Student,Sunny,South Indian Thali,Main Course,30,30,Monday,1,30
2449,22-09-20,Student,Sunny,Ice Cream,Others,15,15,Monday,2,30
2450,22-09-20,Student,Sunny,Idly,Others,50,50,Monday,1,50
2451,22-09-20,Student,Rainy,Dosa,Main Course,50,50,Monday,1,50
2452,22-09-20,Student,Cloudy,Dosa,Main Course,40,40,Monday,2,80
2453,22-09-20,Student,Sunny,Bisibele Bath,Others,40,40,Monday,1,40
2454,22-09-20,Student,Rainy,Tea,Beverages,30,30,Monday,1,30
2455,22-09-20,Student,Rainy,Sandwich,Snacks,45,45,Monday,1,45
2456,22-09-20,Student,Cloudy,Sandwich,Snacks,50,50,Monday,1,50
2457,22-09-20,Student,Rainy,Idly,Others,70,70,Monday,2,140
2458,22-09-20,Student,Sunny,South Indian Thali,Main Course,25,25,Monday,2,50
2459,22-09-20,Student,Rainy,Upma,Main Course,30,30,Monday,1,30
2460,22-09-20,Student,Sunny,Juice,Beverages,50,50,Monday,1,50
2461,22-09-20,Student,Sunny,Chapati,Others,45,45,Monday,1,45
2462,22-09-20,Student,Cloudy,Idly,Others,90,90,Monday,1,90
2463,22-09-20,Student,Sunny,Dosa,Main Course,80,80,Monday,1,80
2464,22-09-20,Student,Rainy,Idly,Others,25,25,Monday,2,50
2465,22-09-20,Student,Rainy,Bhel Puri,Others,30,30,Monday,3,90
2466,22-09-20,Student,Sunny,North Indian Thali,Main Course,40,40,Monday,3,120
